Owner,Width,Year,Seller Type,Location,Max Torque,Drivetrain,Fuel Type,Kilometer,Length,Fuel Tank Capacity,Height,Color,Seating Capacity,Engine,Price,Transmission,Model,Max Power,Audi,BMW,Chevrolet,Datsun,Ferrari,Fiat,Ford,Honda,Hyundai,Isuzu,Jaguar,Jeep,Kia,Land Rover,Lexus,MG,MINI,Mahindra,Maruti Suzuki,Maserati,Mercedes-Benz,Mitsubishi,Nissan,Porsche,Renault,Rolls-Royce,Skoda,Ssangyong,Tata,Toyota,Volkswagen,Volvo,Make,CNG,CNG + CNG,Diesel,Hybrid,LPG,Petrol,Petrol + CNG,Automatic,Manual,First,Second,Third,UnRegistered Car,2.0,4.0,5.0,6.0,7.0,8.0
First,1495.0,2018,Individual,Delhi,90 Nm @ 3500 rpm,FWD,Petrol,18000,3599.0,35.0,1700.0,Grey,5.0,998 cc,425000,Manual,Wagon R LXI ABS,67 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1495.0,2018,Individual,Faridabad,77 Nm @ 3500 rpm,FWD,CNG,68320,3599.0,35.0,1700.0,Silver,5.0,998 cc,380000,Manual,Wagon R LXI CNG (O),58 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1495.0,2018,Individual,Kolkata,90 Nm @ 3500 rpm,FWD,Petrol,66794,3599.0,35.0,1700.0,Others,5.0,998 cc,390000,Manual,Wagon R VXI,67 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1495.0,2019,Individual,Delhi,90 Nm @ 3500 rpm,FWD,Petrol,10340,3599.0,35.0,1700.0,White,5.0,998 cc,545000,Manual,Wagon R VXI,67 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1495.0,2021,Individual,Delhi,77 Nm @ 3500 rpm,FWD,CNG,18000,3599.0,35.0,1700.0,Silver,5.0,998 cc,625000,Manual,Wagon R LXI CNG (O),58 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1500.0,2012,Individual,Indore,94 Nm @ 3500 rpm,FWD,Petrol,30000,3515.0,32.0,1510.0,White,5.0,998 cc,275000,Manual,Eon 1.0 Kappa Magna + [2014-2016],68 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1500.0,2013,Individual,Chennai,94 Nm @ 3500 rpm,FWD,Petrol,45000,3515.0,32.0,1510.0,Grey,5.0,998 cc,315000,Manual,Eon 1.0 Kappa Magna + [2014-2016],68 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1500.0,2013,Individual,Faizabad,94 Nm @ 3500 rpm,FWD,Petrol,64000,3515.0,32.0,1510.0,White,5.0,998 cc,240000,Manual,Eon 1.0 Kappa Magna + [2014-2016],68 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1515.0,2019,Individual,Bangalore,69 Nm @ 3500 rpm,FWD,Petrol,3583,3445.0,35.0,1475.0,Grey,5.0,796 cc,449000,Manual,Alto 800 LXi (O),47 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1515.0,2021,Individual,Ranga Reddy,69 Nm @ 3500 rpm,FWD,Petrol,13424,3445.0,35.0,1475.0,Silver,5.0,796 cc,409999,Manual,Alto 800 VXi,47 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1520.0,2019,Individual,Mirzapur,90 Nm @ 3500 rpm,FWD,Petrol,53241,3565.0,27.0,1564.0,Grey,5.0,998 cc,425000,Manual,S-Presso VXi (O),67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1520.0,2020,Individual,Hyderabad,90 Nm @ 3500 rpm,FWD,Petrol,5790,3565.0,27.0,1564.0,Silver,5.0,998 cc,430000,Manual,S-Presso VXi,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1520.0,2020,Individual,Mumbai,90 Nm @ 3500 rpm,FWD,Petrol,2169,3565.0,27.0,1564.0,Grey,5.0,998 cc,470000,Automatic,S-Presso VXi AMT,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1520.0,2021,Individual,Panchkula,90 Nm @ 3500 rpm,FWD,Petrol,38848,3565.0,27.0,1564.0,Silver,5.0,998 cc,425000,Manual,S-Presso VXi Plus,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1520.0,2021,Individual,Thane,90 Nm @ 3500 rpm,FWD,Petrol,7942,3565.0,27.0,1564.0,Red,5.0,998 cc,475000,Manual,S-Presso VXi,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1520.0,2022,Individual,Delhi,78 Nm @ 3500 rpm,FWD,CNG,3800,3565.0,55.0,1564.0,White,4.0,998 cc,610000,Manual,S-Presso VXi CNG,58 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Maruti Suzuki,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
First,1525.0,2012,Individual,Mohali,96 Nm @ 3000 rpm,FWD,Petrol,17000,3565.0,35.0,1590.0,Silver,5.0,1086 cc,254999,Manual,Santro GL Plus,62 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1525.0,2013,Individual,Delhi,96 Nm @ 3000 rpm,FWD,CNG,76000,3565.0,35.0,1590.0,White,5.0,1086 cc,275000,Manual,Santro GL (CNG),62 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1525.0,2013,Individual,Kanpur,96 Nm @ 3000 rpm,FWD,CNG,57000,3565.0,35.0,1590.0,White,5.0,1086 cc,200000,Manual,Santro GL (CNG),62 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2012,Individual,Meerut,75 Nm @ 4000 rpm,FWD,Petrol,56000,3495.0,32.0,1500.0,Grey,5.0,814 cc,225000,Manual,Eon Era +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2012,Individual,Mumbai,75 Nm @ 4000 rpm,FWD,Petrol,20000,3495.0,32.0,1500.0,Grey,5.0,814 cc,215000,Manual,Eon Sportz,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2013,Individual,Hyderabad,75 Nm @ 4000 rpm,FWD,Petrol,82461,3495.0,32.0,1500.0,Red,5.0,814 cc,250000,Manual,Eon Sportz,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2013,Individual,Pune,75 Nm @ 4000 rpm,FWD,Petrol,34000,3495.0,32.0,1500.0,Blue,5.0,814 cc,275000,Manual,Eon Sportz,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2014,Individual,Lucknow,75 Nm @ 4000 rpm,FWD,Petrol,48000,3495.0,32.0,1500.0,Red,5.0,814 cc,210000,Manual,Eon Era +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2014,Individual,Meerut,75 Nm @ 4000 rpm,FWD,Petrol,25000,3495.0,32.0,1500.0,White,5.0,814 cc,250000,Manual,Eon D-Lite +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2015,Individual,Pune,94 Nm @ 3500 rpm,FWD,Petrol,16205,3515.0,32.0,1510.0,White,5.0,998 cc,360000,Manual,Eon 1.0 Kappa Magna AirBag,68 bhp @ 6200 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2017,Individual,Dehradun,75 Nm @ 4000 rpm,FWD,Petrol,56000,3495.0,32.0,1500.0,Silver,5.0,814 cc,325000,Manual,Eon Magna +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2018,Individual,Hyderabad,75 Nm @ 4000 rpm,FWD,Petrol,34000,3495.0,32.0,1500.0,Red,5.0,814 cc,405000,Manual,Eon Magna +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2018,Individual,Kanpur,75 Nm @ 4000 rpm,FWD,Petrol,51000,3495.0,32.0,1500.0,White,5.0,814 cc,300000,Manual,Eon Era +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1550.0,2018,Individual,Kheda,75 Nm @ 4000 rpm,FWD,Petrol,70000,3495.0,32.0,1500.0,White,5.0,814 cc,290000,Manual,Eon Era +,55 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1560.0,2017,Individual,Faridabad,91 Nm @ 4250 rpm,FWD,Petrol,24000,3429.0,28.0,1541.0,Red,5.0,999 cc,198000,Manual,Redigo T(O) 1.0 [2017-2019],67 bhp @ 5500 rpm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Datsun,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1560.0,2020,Individual,Bangalore,91 Nm @ 4250 rpm,FWD,Petrol,7520,3429.0,28.0,1541.0,Red,5.0,999 cc,425000,Manual,Redigo T(O) 1.0,67 bhp @ 5500 rpm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Datsun,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2016,Individual,Coimbatore,91 Nm @ 4250 rpm,FWD,Petrol,122000,3679.0,28.0,1478.0,Red,5.0,999 cc,265000,Manual,Kwid 1.0 RXT [2016-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2016,Individual,Hyderabad,91 Nm @ 4250 rpm,FWD,Petrol,34736,3679.0,28.0,1478.0,Red,5.0,999 cc,295000,Manual,Kwid 1.0 RXT [2016-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2016,Individual,Mohali,72 Nm @ 4386 rpm,FWD,Petrol,64000,3679.0,28.0,1478.0,Silver,5.0,799 cc,320000,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2016,Individual,Mumbai,91 Nm @ 4250 rpm,FWD,Petrol,26000,3679.0,28.0,1478.0,Brown,5.0,999 cc,299000,Manual,Kwid 1.0 RXT [2016-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2016,Individual,Varanasi,72 Nm @ 4386 rpm,FWD,Petrol,57159,3679.0,28.0,1478.0,Silver,5.0,799 cc,254999,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2017,Individual,Kolkata,72 Nm @ 4386 rpm,FWD,Petrol,32000,3679.0,28.0,1478.0,White,5.0,799 cc,250000,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2017,Individual,Mysore,72 Nm @ 4386 rpm,FWD,Petrol,23700,3679.0,28.0,1478.0,Bronze,5.0,799 cc,419000,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2017,Individual,Pune,72 Nm @ 4386 rpm,FWD,Petrol,15507,3679.0,28.0,1478.0,Bronze,5.0,799 cc,315000,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2017,Individual,Thane,72 Nm @ 4386 rpm,FWD,Petrol,15507,3679.0,28.0,1478.0,Bronze,5.0,799 cc,315000,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Bangalore,91 Nm @ 4250 rpm,FWD,Petrol,22541,3679.0,28.0,1478.0,Grey,5.0,999 cc,459999,Manual,Kwid 1.0 RXT [2016-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Bangalore,91 Nm @ 4250 rpm,FWD,Petrol,47874,3679.0,28.0,1478.0,Red,5.0,999 cc,390000,Manual,Kwid 1.0 RXL [2017-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Jamshedpur,72 Nm @ 4386 rpm,FWD,Petrol,34800,3679.0,28.0,1478.0,Red,5.0,799 cc,305000,Manual,Kwid RXL [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Kolkata,91 Nm @ 4250 rpm,FWD,Petrol,19000,3679.0,28.0,1478.0,Red,5.0,999 cc,299000,Manual,Kwid 1.0 RXT [2016-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Mumbai,91 Nm @ 4250 rpm,FWD,Petrol,14000,3679.0,28.0,1478.0,Green,5.0,999 cc,375000,Manual,Kwid 1.0 RXT Edition,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Raipur,91 Nm @ 4250 rpm,FWD,Petrol,75500,3679.0,28.0,1478.0,Blue,5.0,999 cc,395000,Manual,Kwid 1.0 RXT Edition,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2018,Individual,Zirakpur,72 Nm @ 4386 rpm,FWD,Petrol,89059,3679.0,28.0,1478.0,Others,5.0,799 cc,319000,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2019,Individual,Coimbatore,91 Nm @ 4250 rpm,FWD,Petrol,32000,3679.0,28.0,1478.0,Bronze,5.0,999 cc,490000,Automatic,Kwid 1.0 RXT AMT Opt,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1579.0,2019,Individual,Mumbai,91 Nm @ 4250 rpm,FWD,Petrol,11183,3679.0,28.0,1478.0,Silver,5.0,999 cc,470000,Automatic,Kwid 1.0 RXT AMT Opt,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1579.0,2019,Individual,Mumbai,91 Nm @ 4250 rpm,FWD,Petrol,32000,3679.0,28.0,1478.0,Brown,5.0,999 cc,365000,Manual,Kwid 1.0 RXL [2017-2019],67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2019,Individual,Mysore,72 Nm @ 4386 rpm,FWD,Petrol,32000,3679.0,28.0,1478.0,Grey,5.0,799 cc,434999,Manual,Kwid RXT [2015-2019],53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2019,Individual,Varanasi,72 Nm @ 4386 rpm,FWD,Petrol,55000,3679.0,28.0,1478.0,Silver,5.0,799 cc,375000,Manual,Kwid RXT Opt,53 bhp @ 5678 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1579.0,2020,Individual,Zirakpur,91 Nm @ 4250 rpm,FWD,Petrol,41669,3679.0,28.0,1478.0,Others,5.0,999 cc,426999,Automatic,Kwid 1.0 RXT AMT Opt,67 bhp @ 5500 rpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Renault,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
First,1595.0,2009,Individual,Hyderabad,111@4000,FWD,Petrol,126535,3565.0,35.0,1550.0,Gold,5.0,1197 cc,220000,Manual,i10 Sportz 1.2,80@5200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2009,Individual,Lucknow,111@4000,FWD,Petrol,55000,3565.0,35.0,1550.0,White,5.0,1197 cc,165000,Manual,i10 Magna 1.2,80@5200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2009,Individual,Mumbai,99@2800,FWD,Petrol,23000,3565.0,35.0,1550.0,Red,5.0,1086 cc,175000,Manual,i10 Magna,67@5500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2011,Individual,Ahmedabad,112.7619 Nm @ 4000 rpm,FWD,Petrol,91000,3585.0,35.0,1550.0,White,5.0,1197 cc,290000,Manual,i10 Magna 1.2 Kappa2,79 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2011,Individual,Hyderabad,112.7619 Nm @ 4000 rpm,FWD,Petrol,21000,3585.0,35.0,1550.0,Red,5.0,1197 cc,350000,Manual,i10 Magna 1.2 Kappa2,79 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2011,Individual,Hyderabad,150 Nm @ 1750 rpm,FWD,Diesel,41215,3640.0,35.0,1520.0,Silver,5.0,936 cc,229999,Manual,Beat LT Diesel,58 bhp @ 4000 rpm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chevrolet,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2011,Individual,Kanpur,112.7619 Nm @ 4000 rpm,FWD,Petrol,53000,3585.0,35.0,1550.0,White,5.0,1197 cc,250000,Manual,i10 Magna 1.2 Kappa2,79 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
First,1595.0,2011,Individual,Lucknow,112.7619 Nm @ 4000 rpm,FWD,Petrol,64000,3585.0,35.0,1550.0,Grey,5.0,1197 cc,250000,Manual,i10 Sportz 1.2 Kappa2,79 bhp @ 6000 rpm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hyundai,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
