Make,Model,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,dummy_cat
Mercedes-Benz,C-Class 220 BlueEfficiency,-0.02815116162217265,-1.183516186707038,0.0820425976287866,Diesel,Automatic,Bangalore,Silver,First,Individual,2143 cc,170 bhp @ 4200 rpm,400 Nm @ 2800 rpm,RWD,0.7211283202007323,0.01609674272539328,-1.054804618329675,-0.3657576199571435,0.9089542669944117,1
Toyota,Camry Hybrid,-0.04917824855257726,-0.5460943347487199,0.6665832788690684,Petrol,Automatic,Mumbai,Silver,First,Individual,2494 cc,202 bhp @ 5700 rpm,270 Nm @ 4500 rpm,FWD,1.2462320093575192,0.4349534134414367,-0.8096186849389196,-0.3657576199571435,0.8430051369047236,1
Maruti Suzuki,DZire VXi,-0.4235428550782122,0.728749369167916,-0.6214820156130464,Petrol,Manual,Ahmedabad,White,First,Individual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,FWD,-0.656982235184547,-0.2504484113666343,-0.5495729980093305,-0.3657576199571435,-1.0035705056065436,1
Nissan,Terrano XV D THP 110 PS,-0.4404469837869689,-0.227383408769561,0.3982441409316362,Diesel,Manual,Mumbai,White,First,Individual,1461 cc,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,FWD,0.11347557947344607,0.41210668594783434,0.6094877780196956,-0.3657576199571435,-0.1462318144405981,1
Maruti Suzuki,Wagon R LXI CNG,-0.5373365019956959,-0.5460943347487199,-0.1816855513808006,CNG,Manual,Mumbai,Brown,First,Individual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,FWD,-1.5650218024600389,-2.0781866108548237,0.8249542043327837,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],-0.43261336316583776,-0.227383408769561,0.2862192291200799,Diesel,Manual,Mohali,Grey,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.656982235184547,0.16840825934940906,0.3791615981677737,-0.3657576199571435,-0.27813007461997435,1
Porsche,Cayenne Coupe Platinum Edition,5.970753050875612,1.684882147105393,-0.8577484076870546,Petrol,Automatic,Mumbai,Blue,First,Individual,2995 cc,335 bhp @ 5300 rpm,450 Nm @ 1340 rpm,AWD,1.4892931056484338,1.6382143947711614,0.6466371618667797,-1.6052328094683328,1.5024964378016048,1
Mercedes-Benz,C-Class Cabriolet C 300,1.3942694248463743,0.09132751720959799,0.04801315904690439,Petrol,Automatic,Ghaziabad,White,Second,Individual,1991 cc,241 bhp @ 5500 rpm,370 Nm @ 1300 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.3371399355675146,-1.6052328094683328,0.44731035636659494,1
Hyundai,Elite i20 Magna 1.2,-0.4919839615575684,-0.5460943347487199,0.2652230655150586,Petrol,Manual,Mumbai,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6799125272874635,-0.25806398719783513,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Hyundai,Verna 1.6 VTVT SX,-0.39921740157048924,0.410038443188757,-0.6268076227511109,Petrol,Manual,Kolkata,Black,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,0.2143688647262785,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Honda,Amaze 1.2 SX i-VTEC,-0.5249676273307521,-0.227383408769561,0.1821231764981022,Petrol,Manual,Mumbai,Bronze,First,Individual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,-0.6684473812360052,-0.6693050820826778,-0.6238717657034988,-0.3657576199571435,-1.13546876578592,1
Toyota,Corolla Altis 1.8 G,-0.5051774278668418,-1.502227112686197,-0.41594420657847775,Petrol,Manual,Zirakpur,Silver,First,Individual,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,FWD,0.5927186844244001,-0.06005901558661461,-0.8096186849389196,-0.3657576199571435,0.18351383600784246,1
Hyundai,Elite i20 Sportz 1.2 (O),-0.45652652085139594,0.09132751720959799,-0.03112230037526271,Petrol,Manual,Nagpur,Red,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6799125272874635,-0.25806398719783513,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],-0.5125987526658082,-0.864805260727879,0.14782150240756492,Petrol,Automatic,Thane,White,First,Individual,1197 cc,79 bhp @ 6000 rpm,112 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Hyundai,Creta SX Plus 1.6  Petrol,-0.3270656326916499,0.09132751720959799,-0.40456135937283816,Petrol,Manual,Mumbai,Grey,First,Individual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.30486283047360535,-0.3657576199571435,0.513259486456283,1
Audi,A6 2.0 TDI Premium,-0.16214730382573142,-1.502227112686197,0.7724999064551767,Diesel,Automatic,Goa,White,First,Individual,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,FWD,1.4526046382837674,0.8081166291702754,-0.9953656041743404,-0.3657576199571435,0.8430051369047236,1
BMW,X1 sDrive20d xLine,0.899514438248619,1.366171221126234,-0.7686933669182688,Diesel,Automatic,Delhi,Black,First,Individual,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,RWD,0.3955181723393186,2.1027645204744094,-0.32667669492682544,-0.3657576199571435,0.7111068767253473,1
Mahindra,XUV300 W8 (O) 1.5 Diesel,-0.17286699520201612,1.047460295147075,-0.3714337009133758,Diesel,Manual,Bangalore,White,First,Individual,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD,-0.656982235184547,0.4044911101166335,0.28257320016535487,-0.3657576199571435,-0.673824855158103,1
Maruti Suzuki,Swift ZDi Plus,-0.4693076913385046,0.410038443188757,-0.41391945498285576,Diesel,Manual,Kolkata,Blue,First,Corporate,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,-1.0124017627797521,-0.2504484113666343,-0.4381248464680779,-0.3657576199571435,-1.0035705056065436,1
Mahindra,Thar LX 4-STR Hard Top Petrol MT,-0.05907334828453237,1.366171221126234,-0.7598627276062704,Petrol,Manual,Mumbai,Blue,First,Individual,1997 cc,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,AWD,-0.6799125272874635,0.39687553428543276,1.8948564591288077,-1.6052328094683328,0.3154120961872187,1
Honda,City 1.5 S MT,-0.5538283348822878,-1.820938038665356,0.4223369834476088,Petrol,Manual,Pune,Bronze,First,Individual,1497 cc,118@6600,146@4600,FWD,0.31755517918940257,-0.555071444614666,-0.8096186849389196,-0.3657576199571435,-0.673824855158103,1
Mercedes-Benz,E-Class E 250 CDI Avantgarde,0.21922633167670508,-0.5460943347487199,-0.08810459528062448,Diesel,Automatic,Mumbai,White,First,Individual,2143 cc,204 bhp @ 4200 rpm,500 Nm @ 1600 rpm,RWD,1.3700555867132682,0.6558051125462596,-0.8541979455554206,-0.3657576199571435,1.8322420882500454,1
Toyota,Fortuner 3.0 4x2 AT,-0.1312251171633717,-0.864805260727879,1.5282937373587808,Diesel,Automatic,Faridabad,White,Second,Individual,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,RWD,0.9710685041225218,0.5491870509094485,1.9394357197453087,2.113192759065235,1.8322420882500454,1
Tata,Zest XM 75 PS Diesel,-0.5332135437740481,0.09132751720959799,-0.24123706889909446,Diesel,Manual,Ranchi,Silver,First,Commercial Registration,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,FWD,-0.656982235184547,-0.47130011047145726,-0.1409297756914046,-0.3657576199571435,-0.5419265949787268,1
Skoda,Rapid Ambition 1.6 MPI AT Plus,-0.5332135437740481,-0.864805260727879,-0.4964578582632111,Petrol,Automatic,Mumbai,Beige,Second,Individual,1598 cc,104 bhp @ 5250 rpm,153 Nm @ 3800 rpm,FWD,0.23959218603948662,-0.5246091412898628,-0.9136369597107552,-0.3657576199571435,0.18351383600784246,1
Maruti Suzuki,Alto 800 Lxi,-0.6053653126528874,-0.5460943347487199,0.15010147479255104,Petrol,Manual,Kanpur,Maroon,Second,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,-2.0327997613595348,-2.1162644900108276,-0.8467680687860037,-0.3657576199571435,-1.13546876578592,1
Maruti Suzuki,Ertiga VDi,-0.5332135437740481,-1.502227112686197,0.4223369834476088,Diesel,Manual,Jalandhar,White,Second,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,-0.03786434840580257,-0.555071444614666,0.7135060527915312,2.113192759065235,-0.4759774648890387,1
Ford,Figo Duratorq Diesel ZXI 1.4,-0.6115497499853593,-0.864805260727879,0.4903958606113732,Diesel,Manual,Ludhiana,White,Second,Individual,1399 cc,68 bhp @ 4000 rpm,160 Nm @ 2000 rpm,FWD,-1.1155880772428763,-0.6693050820826778,-1.2034021537180117,-0.3657576199571435,-0.4759774648890387,1
Audi,A3 35 TDI Technology + Sunroof,0.549062989408542,1.047460295147075,-0.20873895505339693,Diesel,Automatic,Bangalore,White,First,Individual,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,0.40010423075990187,0.2141017143366138,-1.285130798181597,-0.3657576199571435,-0.1462318144405981,1
Tata,Harrier XZ Plus,0.17593527034940148,1.047460295147075,-0.7297296597420136,Diesel,Manual,Bangalore,Red,First,Individual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.7257143786213156,0.9604281457942911,0.8695334649492846,-0.3657576199571435,-0.1462318144405981,1
Hyundai,Elite i20 Asta (O) 1.0 Turbo DCT,-0.19513096959891513,1.366171221126234,-0.7256461271121878,Petrol,Automatic,Bangalore,Red,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,-0.656982235184547,0.054174621881397225,-0.6238717657034988,-0.3657576199571435,-1.0035705056065436,1
Hyundai,Elite i20 Asta 1.2,-0.4820888618256133,-0.5460943347487199,0.14840000286345692,Petrol,Manual,Gurgaon,Silver,First,Individual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.6799125272874635,-0.25806398719783513,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Volkswagen,Polo Highline1.2L (D),-0.5084762067399824,-1.183516186707038,0.4223369834476088,Diesel,Manual,Bangalore,White,Second,Individual,1199 cc,74 bhp @ 4200 rpm,180 Nm @ 2000 rpm,FWD,-0.7143079654418382,-0.6540739304202762,-1.0102253577131741,-0.3657576199571435,-0.4759774648890387,1
Maruti Suzuki,Swift DZire VXI,-0.5373365019956959,-0.864805260727879,0.07186779549280382,Petrol,Manual,Delhi,Grey,First,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.2523779272326571,-0.3657576199571435,-0.673824855158103,1
Hyundai,Santro GL (CNG),-0.6259801037611271,-1.183516186707038,0.0650278783378455,CNG,Manual,Kanpur,White,First,Individual,1086 cc,62 bhp @ 5500 rpm,96 Nm @ 3000 rpm,FWD,-1.6429847956099548,-1.8497193359188,0.007667759696932043,-0.3657576199571435,-1.13546876578592,1
Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],-0.5538283348822878,-0.5460943347487199,0.5839768167115493,Petrol,Manual,Gurgaon,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],0.0646153983649065,1.684882147105393,-0.5985461740088577,Petrol,Automatic,Delhi,Black,First,Individual,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,0.04239167395440504,0.16840825934940906,0.3420122143206895,-0.3657576199571435,-0.1462318144405981,1
Audi,Q2 Premium Plus I 40 TFSI quattro,0.5078334071920624,1.047460295147075,-0.7227536248327279,Petrol,Automatic,Ahmedabad,White,First,Individual,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1500 rpm,AWD,0.08366619973965467,0.2826418968174209,-0.30438706461857495,-0.3657576199571435,0.18351383600784246,1
Audi,Q7 45 TDI Premium Plus,1.3118102604134152,0.410038443188757,0.4223369834476088,Diesel,Automatic,Chandigarh,Black,First,Individual,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,AWD,1.766749640093723,1.5239807573031496,1.122149275109457,2.113192759065235,1.5024964378016048,1
Hyundai,Elite i20 Asta (O) 1.0 Turbo DCT,-0.2755286549210504,1.047460295147075,-0.6277774617506946,Petrol,Automatic,Pune,White,First,Individual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,FWD,-0.656982235184547,0.054174621881397225,-0.6238717657034988,-0.3657576199571435,-1.0035705056065436,1
Hyundai,Verna Fluidic 1.6 CRDi SX,-0.5146602317766322,-1.183516186707038,0.21816035195631547,Diesel,Manual,Amritsar,Grey,Third,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,0.20290371867482027,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Maruti Suzuki,Wagon R VXI,-0.5661972095472317,0.09132751720959799,0.32057194736849,Petrol,Manual,Ranchi,Silver,Second,Individual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,-1.5650218024600389,-2.0781866108548237,0.8249542043327837,-0.3657576199571435,-1.13546876578592,1
Mahindra,Scorpio 2.6 Turbo 7 Str,-0.4816765660034485,-3.095781742581992,0.6634355558002443,Diesel,Manual,Ranchi,White,Second,Individual,2609 cc,116@3800,277@1700,RWD,0.489532369961276,0.37402880679183037,2.868170315922413,2.113192759065235,0.513259486456283,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],-0.5084762067399824,0.410038443188757,0.03475869271926126,Petrol,Manual,Mumbai,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.6727517360579809,0.410038443188757,-0.47944313897227,Diesel,Automatic,Noida,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,1.17744113304877,0.6634206883774604,1.827987568204056,2.113192759065235,1.8322420882500454,1
Audi,Q5 45 TFSI Premium Plus,1.6214444228591771,1.684882147105393,-0.9047941065265067,Petrol,Automatic,Delhi,Blue,UnRegistered Car,Individual,1984 cc,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,AWD,0.8747612772902726,0.9908904491190943,0.5203292567866935,-0.3657576199571435,1.1727507873531642,1
Renault,Duster RXS 1.5 Petrol MT,-0.3414959864674178,1.047460295147075,-0.5049652179086817,Petrol,Manual,Chennai,White,First,Individual,1498 cc,105 bhp @ 5600 rpm,142 Nm @ 4000 rpm,FWD,0.17997342657190382,0.41210668594783434,0.7878048204856996,-0.3657576199571435,-0.1462318144405981,1
Maruti Suzuki,Swift DZire VXI,-0.5744431259905276,-1.502227112686197,0.2521897905381977,Petrol,Manual,Kanpur,White,Second,Individual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.555071444614666,-0.2523779272326571,-0.3657576199571435,-0.673824855158103,1
Hyundai,Creta SX 1.6 AT Petrol,-0.13534807538501967,0.728749369167916,-0.4097508487565752,Petrol,Automatic,Mumbai,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.5649085174031945,-0.3657576199571435,0.18351383600784246,1
Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],-0.5187836022941024,-0.227383408769561,0.1368810379034898,Petrol,Manual,Kanpur,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Jeep,Compass Limited (O) 2.0 Diesel [2017-2020],-0.2652212593669305,0.09132751720959799,0.5584547377751377,Diesel,Manual,Ludhiana,White,First,Individual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,FWD,0.2602294489321114,0.3816443826230312,0.3791615981677737,-0.3657576199571435,0.513259486456283,1
Hyundai,Verna EX 1.6 CRDi [2017-2018],-0.5084762067399824,-1.183516186707038,0.5754694570660788,Diesel,Manual,Ludhiana,White,First,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,0.3634157633952355,-0.2961418663538391,-0.8467680687860037,-0.3657576199571435,-0.4759774648890387,1
Hyundai,i20 Magna 1.2,-0.5497053766606399,-1.183516186707038,0.44423492717505,Petrol,Manual,Kanpur,White,First,Individual,1197 cc,83 bhp @ 6000 rpm,113.796 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.44083780714665405,-0.6238717657034988,-0.3657576199571435,-0.4759774648890387,1
Audi,A6 35 TDI Matrix,0.899514438248619,0.410038443188757,-0.07202568555068513,Diesel,Automatic,Goa,Black,First,Corporate,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,1.493879164069017,0.8081166291702754,-0.9953656041743404,-0.3657576199571435,1.5024964378016048,1
Mahindra,Marazzo M2 8 STR,-0.2755286549210504,0.728749369167916,-0.6155608932997988,Diesel,Manual,Lucknow,Green,First,Individual,1497 cc,121 bhp @ 3500 rpm,300 Nm @ 1750 rpm,FWD,0.6959049988875242,0.7471920225206691,1.3747650852696294,3.3526679485764244,-0.4759774648890387,1
Kia,Seltos HTX Plus 1.5 Diesel [2020-2021],-0.05907334828453237,0.728749369167916,0.030998439755963277,Diesel,Manual,Lucknow,Silver,First,Individual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,0.07678711210877974,0.24456401766141697,0.41631098201485783,-0.3657576199571435,-0.1462318144405981,1
Maruti Suzuki,Baleno Alpha 1.2,-0.4383855046761449,-0.227383408769561,-0.24499732186239245,Petrol,Manual,Mumbai,Blue,First,Individual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.17429265305462646,-0.6610211495505829,-0.3657576199571435,-1.0035705056065436,1
Mercedes-Benz,E-Class E 220d Expression [2019-2019],1.1468919315474966,0.728749369167916,0.32024866770196214,Diesel,Automatic,Pune,White,First,Individual,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,RWD,1.791972961406931,0.7014985675334643,-0.705600410167084,-0.3657576199571435,1.8322420882500454,1
Maruti Suzuki,Ertiga ZDI + SHVS,-0.35180338202153766,-0.227383408769561,0.2351750712472566,Diesel,Manual,Navi Mumbai,White,First,Individual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,0.03321955711323846,-0.555071444614666,0.7135060527915312,2.113192759065235,-0.4759774648890387,1
Hyundai,Verna Fluidic 1.6 VTVT SX,-0.42024448850089385,0.09132751720959799,0.2351750712472566,Petrol,Manual,Navi Mumbai,White,First,Individual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,FWD,0.20290371867482027,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Hyundai,Verna Fluidic 1.6 CRDi SX,-0.5332135437740481,-1.502227112686197,0.2862192291200799,Diesel,Manual,Jalandhar,White,Second,Individual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,0.20290371867482027,-0.5169935654586619,-0.8467680687860037,-0.3657576199571435,-0.6078757250684149,1
Land Rover,Discovery Sport S,1.971483575877089,1.047460295147075,-0.8027228055001511,Diesel,Automatic,Hyderabad,White,First,Individual,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,AWD,0.7303004370418988,2.2931539162544294,1.0032712467987877,2.113192759065235,1.1727507873531642,1
Toyota,Fortuner 2.8 4x2 AT [2016-2020],0.4872186160838226,0.09132751720959799,-0.1221340338625067,Diesel,Automatic,Delhi,White,First,Individual,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,1.17744113304877,0.6634206883774604,1.827987568204056,2.113192759065235,1.8322420882500454,1
Mercedes-Benz,GLE 250 d,1.1675067226557365,0.09132751720959799,-0.3263106653538,Diesel,Automatic,Navi Mumbai,Silver,First,Individual,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,1.2324738340957695,2.841475376100886,1.5382223741967997,-0.3657576199571435,2.6895807794159907,1
Hyundai,Xcent S 1.2 (O),-0.5064143153333363,-0.5460943347487199,-0.5117200614671853,Petrol,Manual,Udupi,White,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-0.656982235184547,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Mercedes-Benz,S-Class Maybach S 500,4.032962686701071,-0.227383408769561,-0.44541370039038775,Petrol,Automatic,Delhi,Blue,First,Individual,4663 cc,453 bhp @ 5250 rpm,700 Nm @ 1800 rpm,RWD,2.686254353420673,0.9985060249502951,-0.6758809030894166,-1.6052328094683328,1.1727507873531642,1
Hyundai,Creta SX 1.6 AT Petrol,-0.100302930501012,0.728749369167916,-0.7418781693157456,Petrol,Automatic,Bangalore,White,First,Individual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,FWD,-0.026399202354344342,0.09225250103740118,0.5649085174031945,-0.3657576199571435,0.18351383600784246,1
MG,Astor Sharp 1.5 CVT,0.019262445630956748,1.366171221126234,-0.8717685363827901,Petrol,Automatic,Bangalore,Red,First,Individual,1498 cc,108 bhp @ 6000 rpm,144 Nm @ 4400 rpm,FWD,0.0951313457911129,0.31310420014222407,0.45346036586194205,-0.3657576199571435,-0.27813007461997435,1
Honda,CR-V 2.4 AT,-0.6053653126528874,-3.414492668561151,1.1250448901634766,Petrol,Automatic,Pune,Black,Third,Individual,2354 cc,152@6000,215@3600,AWD,0.7990913133506483,0.09225250103740118,0.899252972026952,-0.3657576199571435,0.38136122627690683,1
Maruti Suzuki,Alto 800 Lxi,-0.6074267917637113,-0.227383408769561,0.030998439755963277,Petrol,Manual,Faridabad,White,First,Individual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,FWD,-2.0327997613595348,-2.1162644900108276,-0.8467680687860037,-0.3657576199571435,-1.13546876578592,1
Renault,Duster 85 PS RxL,-0.5064143153333363,-0.5460943347487199,0.7626313692664309,Diesel,Manual,Jamshedpur,White,Second,Individual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,FWD,0.07678711210877974,0.41210668594783434,0.7878048204856996,-0.3657576199571435,-0.1462318144405981,1
Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],-0.4816765660034485,0.09132751720959799,0.13989264321798636,Petrol,Manual,Aurangabad,Grey,First,Individual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,-1.1843789535516256,-0.8216165987066936,-0.5124236141622462,-0.3657576199571435,-0.6078757250684149,1
Honda,City V,-0.430139588232849,-0.227383408769561,0.5872606575347009,Petrol,Manual,Pune,Red,First,Individual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,0.3634157633952355,-0.555071444614666,-0.6981705333976671,-0.3657576199571435,-0.8057231153374792,1
Mercedes-Benz,C-Class C 200 Avantgarde,0.20891893612258516,-0.5460943347487199,-0.37735482322662334,Petrol,Automatic,Mumbai,Blue,First,Individual,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,0.9275009491269804,0.3207197759734248,-1.0919540021767593,-0.3657576199571435,0.9089542669944117,1
